<TICKER>;<PER>;<DATE>;<TIME>;<LAST>;<VOL>
IMOEX;0;20180518;100859;2325.970000000;495369
IMOEX;0;20180518;100900;2326.230000000;12514484
IMOEX;0;20180518;100901;2326.170000000;2253564
IMOEX;0;20180518;100902;2326.270000000;1093428
IMOEX;0;20180518;100903;2326.180000000;833109
IMOEX;0;20180518;100904;2326.080000000;616934
IMOEX;0;20180518;100905;2326.170000000;640096
IMOEX;0;20180518;100906;2326.060000000;629003
IMOEX;0;20180518;100907;2326.080000000;226182
IMOEX;0;20180518;100908;2326.050000000;216492
IMOEX;0;20180518;100909;2326.100000000;358885
IMOEX;0;20180518;100910;2326.270000000;163967
IMOEX;0;20180518;100911;2326.290000000;1148742
IMOEX;0;20180518;100912;2326.280000000;951803
IMOEX;0;20180518;100913;2326.290000000;586388
IMOEX;0;20180518;100914;2326.280000000;1194723
IMOEX;0;20180518;100915;2326.330000000;356301
IMOEX;0;20180518;100916;2326.320000000;346699
IMOEX;0;20180518;100917;2326.350000000;814178
IMOEX;0;20180518;100918;2326.290000000;430468
IMOEX;0;20180518;100919;2326.290000000;7644
IMOEX;0;20180518;100920;2326.100000000;269867
IMOEX;0;20180518;100921;2326.060000000;1905558
IMOEX;0;20180518;100922;2326.030000000;520919
IMOEX;0;20180518;100923;2325.980000000;1009762
IMOEX;0;20180518;100924;2326.000000000;5699597
IMOEX;0;20180518;100925;2326.000000000;20556
IMOEX;0;20180518;100926;2325.940000000;1070731
IMOEX;0;20180518;100927;2325.910000000;135030
IMOEX;0;20180518;100928;2325.930000000;5089101
IMOEX;0;20180518;100929;2326.150000000;1435568
IMOEX;0;20180518;100930;2326.160000000;2663343
IMOEX;0;20180518;100931;2325.880000000;643845
IMOEX;0;20180518;100932;2325.950000000;314570
IMOEX;0;20180518;100933;2325.940000000;134660
IMOEX;0;20180518;100934;2325.910000000;208303
IMOEX;0;20180518;100935;2325.910000000;592756
IMOEX;0;20180518;100936;2325.890000000;1964139
IMOEX;0;20180518;100937;2326.010000000;1586034
IMOEX;0;20180518;100938;2326.000000000;416911
IMOEX;0;20180518;100939;2326.010000000;168655
IMOEX;0;20180518;100940;2325.920000000;222613
IMOEX;0;20180518;100941;2325.900000000;241202
IMOEX;0;20180518;100942;2325.950000000;197937
IMOEX;0;20180518;100943;2325.820000000;483545
IMOEX;0;20180518;100944;2325.890000000;444525
IMOEX;0;20180518;100945;2325.880000000;525269
IMOEX;0;20180518;100946;2325.900000000;878316
IMOEX;0;20180518;100947;2325.820000000;212626
IMOEX;0;20180518;100948;2325.800000000;5641341
IMOEX;0;20180518;100949;2325.780000000;2368377
IMOEX;0;20180518;100950;2325.810000000;3583656
IMOEX;0;20180518;100951;2325.820000000;330571
IMOEX;0;20180518;100952;2325.800000000;774923
IMOEX;0;20180518;100953;2325.780000000;1234801
IMOEX;0;20180518;100954;2325.730000000;514922
IMOEX;0;20180518;100955;2325.660000000;24125
IMOEX;0;20180518;100956;2325.180000000;2159797
IMOEX;0;20180518;100957;2324.870000000;9672797
IMOEX;0;20180518;100958;2324.900000000;821943
IMOEX;0;20180518;100959;2324.790000000;486082
IMOEX;0;20180518;101000;2324.850000000;247346
IMOEX;0;20180518;101001;2324.930000000;783359
IMOEX;0;20180518;101002;2324.960000000;980548
IMOEX;0;20180518;101003;2325.010000000;63935
IMOEX;0;20180518;101004;2325.030000000;521706
IMOEX;0;20180518;101005;2325.050000000;3020864
IMOEX;0;20180518;101006;2324.870000000;807270
IMOEX;0;20180518;101007;2325.010000000;416964
IMOEX;0;20180518;101008;2324.940000000;3251733
IMOEX;0;20180518;101009;2324.900000000;715717
IMOEX;0;20180518;101010;2324.870000000;976044
IMOEX;0;20180518;101011;2324.760000000;2787503
IMOEX;0;20180518;101012;2324.750000000;307924
IMOEX;0;20180518;101013;2324.730000000;186979
IMOEX;0;20180518;101014;2324.760000000;3468477
IMOEX;0;20180518;101015;2324.800000000;1016607
IMOEX;0;20180518;101016;2324.720000000;1396583
IMOEX;0;20180518;101017;2324.660000000;518027
IMOEX;0;20180518;101018;2324.710000000;550096
IMOEX;0;20180518;101019;2324.730000000;1167297
IMOEX;0;20180518;101020;2324.710000000;60409
IMOEX;0;20180518;101021;2324.800000000;926872
IMOEX;0;20180518;101022;2324.830000000;163888
IMOEX;0;20180518;101023;2324.840000000;485597
IMOEX;0;20180518;101024;2324.860000000;122519
IMOEX;0;20180518;101025;2324.960000000;2466629
IMOEX;0;20180518;101026;2325.070000000;957085
IMOEX;0;20180518;101027;2325.080000000;5482029
IMOEX;0;20180518;101028;2325.080000000;889946
IMOEX;0;20180518;101029;2325.000000000;1868766
IMOEX;0;20180518;101030;2325.040000000;1587556
IMOEX;0;20180518;101031;2325.010000000;623727
IMOEX;0;20180518;101032;2325.020000000;1118845
IMOEX;0;20180518;101033;2324.980000000;502424
IMOEX;0;20180518;101034;2325.120000000;5172327
IMOEX;0;20180518;101035;2325.040000000;545543
IMOEX;0;20180518;101036;2324.990000000;1275703
IMOEX;0;20180518;101037;2324.970000000;1161282
IMOEX;0;20180518;101038;2324.920000000;887946
IMOEX;0;20180518;101039;2324.940000000;572199
IMOEX;0;20180518;101040;2324.940000000;297115
IMOEX;0;20180518;101041;2324.930000000;677715
IMOEX;0;20180518;101042;2324.950000000;802865
IMOEX;0;20180518;101043;2324.910000000;357750
IMOEX;0;20180518;101044;2324.910000000;102994
IMOEX;0;20180518;101045;2325.000000000;631119
IMOEX;0;20180518;101046;2325.020000000;2055444
IMOEX;0;20180518;101047;2325.040000000;897772
IMOEX;0;20180518;101048;2324.910000000;1835030
IMOEX;0;20180518;101049;2324.850000000;2889888
IMOEX;0;20180518;101050;2324.890000000;3908
IMOEX;0;20180518;101051;2324.960000000;331697
IMOEX;0;20180518;101052;2325.010000000;760520
IMOEX;0;20180518;101053;2325.090000000;992268
IMOEX;0;20180518;101054;2325.090000000;1213447
IMOEX;0;20180518;101055;2325.130000000;82103
IMOEX;0;20180518;101056;2325.140000000;433153
IMOEX;0;20180518;101057;2325.180000000;440143
IMOEX;0;20180518;101058;2324.970000000;2423718
IMOEX;0;20180518;101059;2324.970000000;386821
IMOEX;0;20180518;101100;2324.980000000;1710947
IMOEX;0;20180518;101101;2325.000000000;4770213
IMOEX;0;20180518;101102;2325.110000000;1500459
IMOEX;0;20180518;101103;2325.100000000;714186
IMOEX;0;20180518;101104;2325.100000000;463173
IMOEX;0;20180518;101105;2325.160000000;1092613
IMOEX;0;20180518;101106;2325.160000000;1237851
IMOEX;0;20180518;101107;2325.040000000;303569
IMOEX;0;20180518;101108;2325.040000000;58009
IMOEX;0;20180518;101109;2325.040000000;283381
IMOEX;0;20180518;101110;2325.020000000;892727
IMOEX;0;20180518;101111;2324.990000000;3107609
IMOEX;0;20180518;101112;2325.060000000;610268
IMOEX;0;20180518;101113;2325.060000000;254325
IMOEX;0;20180518;101114;2325.080000000;1420975
IMOEX;0;20180518;101115;2325.100000000;1113395
IMOEX;0;20180518;101116;2325.020000000;123709
IMOEX;0;20180518;101117;2324.940000000;2626416
IMOEX;0;20180518;101118;2324.800000000;898741
IMOEX;0;20180518;101119;2324.940000000;1364640
IMOEX;0;20180518;101120;2324.950000000;3329442
IMOEX;0;20180518;101121;2324.930000000;234695
IMOEX;0;20180518;101122;2324.940000000;40539
IMOEX;0;20180518;101123;2324.950000000;611082
IMOEX;0;20180518;101124;2325.040000000;1691019
IMOEX;0;20180518;101125;2325.030000000;271628
IMOEX;0;20180518;101126;2325.050000000;8455
IMOEX;0;20180518;101127;2325.070000000;256696
IMOEX;0;20180518;101128;2324.930000000;15640316
IMOEX;0;20180518;101129;2324.930000000;948438
IMOEX;0;20180518;101130;2324.990000000;678555
IMOEX;0;20180518;101131;2325.010000000;224369
IMOEX;0;20180518;101132;2325.060000000;698470
IMOEX;0;20180518;101133;2325.030000000;1736755
IMOEX;0;20180518;101134;2324.990000000;1552310
IMOEX;0;20180518;101135;2325.150000000;4243240
IMOEX;0;20180518;101136;2325.320000000;3406834
IMOEX;0;20180518;101137;2325.320000000;4206908
IMOEX;0;20180518;101138;2325.310000000;1332283
IMOEX;0;20180518;101139;2325.580000000;6688628
IMOEX;0;20180518;101140;2325.640000000;3717835
IMOEX;0;20180518;101141;2325.680000000;1664241
IMOEX;0;20180518;101142;2325.670000000;862083
IMOEX;0;20180518;101143;2325.630000000;1230471
IMOEX;0;20180518;101144;2325.610000000;2891745
IMOEX;0;20180518;101145;2325.570000000;1253726
IMOEX;0;20180518;101146;2325.400000000;1658873
IMOEX;0;20180518;101147;2325.480000000;629214
IMOEX;0;20180518;101148;2325.800000000;2555059
IMOEX;0;20180518;101149;2325.800000000;213349
IMOEX;0;20180518;101150;2325.790000000;877899
IMOEX;0;20180518;101151;2325.800000000;3502560
IMOEX;0;20180518;101152;2325.830000000;319291
IMOEX;0;20180518;101153;2325.840000000;57123
IMOEX;0;20180518;101154;2325.740000000;1402431
IMOEX;0;20180518;101155;2325.680000000;860306
IMOEX;0;20180518;101156;2325.780000000;870052
IMOEX;0;20180518;101157;2325.780000000;3817239
IMOEX;0;20180518;101158;2325.840000000;1667670
IMOEX;0;20180518;101159;2325.840000000;940642
IMOEX;0;20180518;101200;2325.210000000;5157086
IMOEX;0;20180518;101201;2325.480000000;2990149
IMOEX;0;20180518;101202;2325.470000000;493947
IMOEX;0;20180518;101203;2325.490000000;504206
IMOEX;0;20180518;101204;2325.540000000;928111
IMOEX;0;20180518;101205;2325.560000000;3141803
IMOEX;0;20180518;101206;2325.430000000;3446480
IMOEX;0;20180518;101207;2325.370000000;5013080
IMOEX;0;20180518;101208;2325.350000000;1435291
IMOEX;0;20180518;101209;2325.520000000;1924263
IMOEX;0;20180518;101210;2325.520000000;10540421
IMOEX;0;20180518;101211;2325.490000000;5582237
IMOEX;0;20180518;101212;2325.610000000;2386356
IMOEX;0;20180518;101213;2325.610000000;28102
IMOEX;0;20180518;101214;2325.540000000;1707209
IMOEX;0;20180518;101215;2325.480000000;284059
IMOEX;0;20180518;101216;2325.450000000;107646
IMOEX;0;20180518;101217;2325.550000000;7698313
IMOEX;0;20180518;101218;2325.360000000;4640112
IMOEX;0;20180518;101219;2325.310000000;769664
IMOEX;0;20180518;101220;2325.300000000;554589
IMOEX;0;20180518;101221;2325.300000000;265567
IMOEX;0;20180518;101222;2325.330000000;556966
IMOEX;0;20180518;101223;2325.290000000;190629
IMOEX;0;20180518;101224;2325.300000000;1485542
IMOEX;0;20180518;101225;2325.310000000;442237
IMOEX;0;20180518;101226;2325.300000000;4094403
IMOEX;0;20180518;101227;2325.370000000;2164060
IMOEX;0;20180518;101228;2325.450000000;2214731
IMOEX;0;20180518;101229;2325.420000000;217293
IMOEX;0;20180518;101230;2325.450000000;1301628
IMOEX;0;20180518;101231;2325.440000000;465187
IMOEX;0;20180518;101232;2325.500000000;38004
IMOEX;0;20180518;101233;2325.460000000;375847
IMOEX;0;20180518;101234;2325.530000000;742778
IMOEX;0;20180518;101235;2325.530000000;593438
IMOEX;0;20180518;101236;2325.590000000;190953
IMOEX;0;20180518;101237;2325.410000000;506606
IMOEX;0;20180518;101238;2325.480000000;440750
IMOEX;0;20180518;101239;2325.430000000;332659
IMOEX;0;20180518;101240;2325.390000000;3821
IMOEX;0;20180518;101241;2325.370000000;199095
IMOEX;0;20180518;101242;2325.370000000;7707
IMOEX;0;20180518;101243;2325.290000000;96234
IMOEX;0;20180518;101244;2325.280000000;440182
IMOEX;0;20180518;101245;2325.320000000;290871
IMOEX;0;20180518;101246;2325.410000000;922962
IMOEX;0;20180518;101247;2325.380000000;404707
IMOEX;0;20180518;101248;2325.380000000;28259
IMOEX;0;20180518;101249;2325.350000000;886420
IMOEX;0;20180518;101250;2325.370000000;1953468
IMOEX;0;20180518;101251;2325.370000000;233430
IMOEX;0;20180518;101252;2325.370000000;27450
IMOEX;0;20180518;101253;2325.370000000;251494
IMOEX;0;20180518;101254;2325.420000000;2799858
IMOEX;0;20180518;101255;2325.630000000;1776764
IMOEX;0;20180518;101256;2325.560000000;157933
IMOEX;0;20180518;101257;2325.560000000;9250
IMOEX;0;20180518;101258;2325.560000000;1162729
IMOEX;0;20180518;101259;2325.620000000;155007
IMOEX;0;20180518;101300;2325.600000000;2088001
IMOEX;0;20180518;101301;2325.600000000;563334
IMOEX;0;20180518;101302;2325.600000000;236555
IMOEX;0;20180518;101303;2325.580000000;162702
IMOEX;0;20180518;101304;2325.430000000;746331
IMOEX;0;20180518;101305;2325.370000000;1116510
IMOEX;0;20180518;101306;2325.230000000;802332
IMOEX;0;20180518;101307;2325.180000000;260117
IMOEX;0;20180518;101308;2325.150000000;1640825
IMOEX;0;20180518;101309;2325.070000000;521139
IMOEX;0;20180518;101310;2325.020000000;1895805
IMOEX;0;20180518;101311;2325.020000000;158529
IMOEX;0;20180518;101312;2325.080000000;1715561
IMOEX;0;20180518;101313;2325.060000000;135144
IMOEX;0;20180518;101314;2325.090000000;1334160
IMOEX;0;20180518;101315;2325.030000000;129134
IMOEX;0;20180518;101316;2325.030000000;0
IMOEX;0;20180518;101317;2325.030000000;0
IMOEX;0;20180518;101318;2325.320000000;4618719
IMOEX;0;20180518;101319;2325.340000000;1863741
IMOEX;0;20180518;101320;2325.400000000;2500616
IMOEX;0;20180518;101321;2325.450000000;898524
IMOEX;0;20180518;101322;2325.390000000;3035434
IMOEX;0;20180518;101323;2325.420000000;1192510
IMOEX;0;20180518;101324;2325.460000000;1215675
IMOEX;0;20180518;101325;2325.520000000;547723
IMOEX;0;20180518;101326;2325.470000000;1576472
IMOEX;0;20180518;101327;2325.460000000;1243175
IMOEX;0;20180518;101328;2325.580000000;1518774
IMOEX;0;20180518;101329;2325.580000000;3040286
IMOEX;0;20180518;101330;2325.540000000;1262717
IMOEX;0;20180518;101331;2325.560000000;1504323
IMOEX;0;20180518;101332;2325.610000000;602432
IMOEX;0;20180518;101333;2325.610000000;1407582
IMOEX;0;20180518;101334;2325.610000000;265821
IMOEX;0;20180518;101335;2325.680000000;581317
IMOEX;0;20180518;101336;2325.610000000;753613
IMOEX;0;20180518;101337;2325.630000000;190972
IMOEX;0;20180518;101338;2325.540000000;35604
IMOEX;0;20180518;101339;2325.550000000;1973632
IMOEX;0;20180518;101340;2325.480000000;1822983
IMOEX;0;20180518;101341;2325.450000000;3109186
IMOEX;0;20180518;101342;2325.340000000;16626046
IMOEX;0;20180518;101343;2325.320000000;2884239
IMOEX;0;20180518;101344;2325.320000000;1011822
IMOEX;0;20180518;101345;2325.330000000;271140
IMOEX;0;20180518;101346;2325.330000000;1896259
IMOEX;0;20180518;101347;2325.290000000;1788582
IMOEX;0;20180518;101348;2325.210000000;807290
IMOEX;0;20180518;101349;2325.170000000;3267544
IMOEX;0;20180518;101350;2325.040000000;6688371
IMOEX;0;20180518;101351;2324.990000000;1711003
IMOEX;0;20180518;101352;2325.090000000;1307158
IMOEX;0;20180518;101353;2325.060000000;109654
IMOEX;0;20180518;101354;2325.010000000;1822686
IMOEX;0;20180518;101355;2325.070000000;1561696
IMOEX;0;20180518;101356;2325.070000000;2145856
IMOEX;0;20180518;101357;2324.990000000;4793895
IMOEX;0;20180518;101358;2325.110000000;924454
IMOEX;0;20180518;101359;2325.110000000;507255
IMOEX;0;20180518;101400;2325.180000000;3890365
IMOEX;0;20180518;101401;2325.210000000;4279995
IMOEX;0;20180518;101402;2325.130000000;1965225
IMOEX;0;20180518;101403;2325.080000000;1301743
IMOEX;0;20180518;101404;2325.070000000;323275
IMOEX;0;20180518;101405;2325.080000000;1784919
IMOEX;0;20180518;101406;2325.070000000;248125
IMOEX;0;20180518;101407;2325.040000000;477282
IMOEX;0;20180518;101408;2325.060000000;109686
IMOEX;0;20180518;101409;2325.000000000;2694031
IMOEX;0;20180518;101410;2324.970000000;1130905
IMOEX;0;20180518;101411;2324.960000000;404932
IMOEX;0;20180518;101412;2325.070000000;3146043
IMOEX;0;20180518;101413;2325.150000000;1810225
IMOEX;0;20180518;101414;2325.130000000;2013492
IMOEX;0;20180518;101415;2325.110000000;1318333
IMOEX;0;20180518;101416;2325.220000000;1061531
IMOEX;0;20180518;101417;2325.170000000;109486
IMOEX;0;20180518;101418;2325.150000000;1596678
IMOEX;0;20180518;101419;2325.050000000;3550438
IMOEX;0;20180518;101420;2325.040000000;1267691
IMOEX;0;20180518;101421;2324.850000000;4014655
IMOEX;0;20180518;101422;2324.860000000;22571768
IMOEX;0;20180518;101423;2324.830000000;1491358
IMOEX;0;20180518;101424;2324.860000000;2602329
IMOEX;0;20180518;101425;2324.910000000;2753016
IMOEX;0;20180518;101426;2324.880000000;2866408
IMOEX;0;20180518;101427;2324.860000000;1358959
IMOEX;0;20180518;101428;2324.820000000;2125170
IMOEX;0;20180518;101429;2324.580000000;4292694
IMOEX;0;20180518;101430;2324.530000000;1771383
IMOEX;0;20180518;101431;2324.490000000;1638501
IMOEX;0;20180518;101432;2324.540000000;5162
IMOEX;0;20180518;101433;2324.610000000;1842657
IMOEX;0;20180518;101434;2324.460000000;7491905
IMOEX;0;20180518;101435;2324.590000000;452085
IMOEX;0;20180518;101436;2324.610000000;1026520
IMOEX;0;20180518;101437;2324.410000000;8436553
IMOEX;0;20180518;101438;2324.370000000;4556310
IMOEX;0;20180518;101439;2324.460000000;2868362
IMOEX;0;20180518;101440;2324.450000000;2976532
IMOEX;0;20180518;101441;2324.440000000;177841
IMOEX;0;20180518;101442;2324.540000000;874322
IMOEX;0;20180518;101443;2324.580000000;2412625
IMOEX;0;20180518;101444;2324.510000000;4512638
IMOEX;0;20180518;101445;2324.470000000;58783
IMOEX;0;20180518;101446;2324.540000000;792382
IMOEX;0;20180518;101447;2324.560000000;428893
IMOEX;0;20180518;101448;2324.610000000;1157703
IMOEX;0;20180518;101449;2324.660000000;1529338
IMOEX;0;20180518;101450;2324.740000000;2166465
IMOEX;0;20180518;101451;2324.660000000;11219535
IMOEX;0;20180518;101452;2324.690000000;599523
IMOEX;0;20180518;101453;2324.650000000;2058963
IMOEX;0;20180518;101454;2324.640000000;1360729
IMOEX;0;20180518;101455;2324.680000000;2017321
IMOEX;0;20180518;101456;2324.600000000;361741
IMOEX;0;20180518;101457;2324.640000000;110732
IMOEX;0;20180518;101458;2324.670000000;240833
IMOEX;0;20180518;101459;2324.700000000;69578
IMOEX;0;20180518;101500;2324.690000000;1455307
IMOEX;0;20180518;101501;2324.760000000;2056451
IMOEX;0;20180518;101502;2324.760000000;552922
IMOEX;0;20180518;101503;2324.730000000;3008872
IMOEX;0;20180518;101504;2324.750000000;997454
IMOEX;0;20180518;101505;2324.690000000;836871
IMOEX;0;20180518;101506;2324.780000000;556800
IMOEX;0;20180518;101507;2324.760000000;274930
IMOEX;0;20180518;101508;2324.800000000;434981
IMOEX;0;20180518;101509;2324.790000000;660819
IMOEX;0;20180518;101510;2324.840000000;1319632
IMOEX;0;20180518;101511;2324.870000000;9469361
IMOEX;0;20180518;101512;2324.800000000;1681726
IMOEX;0;20180518;101513;2324.930000000;640942
IMOEX;0;20180518;101514;2324.880000000;2062979
IMOEX;0;20180518;101515;2325.130000000;5045418
IMOEX;0;20180518;101516;2325.130000000;24236
IMOEX;0;20180518;101517;2325.150000000;481111
IMOEX;0;20180518;101518;2325.360000000;2273464
IMOEX;0;20180518;101519;2325.360000000;352931
IMOEX;0;20180518;101520;2325.440000000;8336455
IMOEX;0;20180518;101521;2325.480000000;2094803
IMOEX;0;20180518;101522;2325.490000000;3109024
IMOEX;0;20180518;101523;2325.470000000;1610091
IMOEX;0;20180518;101524;2325.390000000;297193
IMOEX;0;20180518;101525;2325.330000000;1311839
IMOEX;0;20180518;101526;2325.210000000;144571
IMOEX;0;20180518;101527;2325.160000000;70398
IMOEX;0;20180518;101528;2325.200000000;132166
IMOEX;0;20180518;101529;2325.210000000;917200
IMOEX;0;20180518;101530;2325.190000000;586729
IMOEX;0;20180518;101531;2325.150000000;78648
IMOEX;0;20180518;101532;2325.060000000;374125
IMOEX;0;20180518;101533;2325.070000000;513663
IMOEX;0;20180518;101534;2325.040000000;679181
IMOEX;0;20180518;101535;2325.130000000;2497748
IMOEX;0;20180518;101536;2325.130000000;298639
IMOEX;0;20180518;101537;2325.080000000;1683155
IMOEX;0;20180518;101538;2325.110000000;117372
IMOEX;0;20180518;101539;2325.190000000;2772314
IMOEX;0;20180518;101540;2325.140000000;574308
IMOEX;0;20180518;101541;2325.180000000;175226
IMOEX;0;20180518;101542;2325.140000000;1693505
IMOEX;0;20180518;101543;2325.190000000;489833
IMOEX;0;20180518;101544;2325.210000000;407243
IMOEX;0;20180518;101545;2325.220000000;368917
IMOEX;0;20180518;101546;2325.350000000;3762368
IMOEX;0;20180518;101547;2325.380000000;1420941
IMOEX;0;20180518;101548;2325.340000000;3831
IMOEX;0;20180518;101549;2325.310000000;457764
IMOEX;0;20180518;101550;2325.330000000;3207936
IMOEX;0;20180518;101551;2325.410000000;1111758
IMOEX;0;20180518;101552;2325.420000000;2427706
IMOEX;0;20180518;101553;2325.520000000;9329135
IMOEX;0;20180518;101554;2325.350000000;801736
IMOEX;0;20180518;101555;2325.300000000;1104325
IMOEX;0;20180518;101556;2325.350000000;102231
IMOEX;0;20180518;101557;2325.390000000;629877
IMOEX;0;20180518;101558;2325.400000000;1630586
IMOEX;0;20180518;101559;2325.400000000;1207831
IMOEX;0;20180518;101600;2325.420000000;265627
IMOEX;0;20180518;101601;2325.440000000;1088618
IMOEX;0;20180518;101602;2325.480000000;1274655
IMOEX;0;20180518;101603;2325.470000000;451043
IMOEX;0;20180518;101604;2325.420000000;1638467
IMOEX;0;20180518;101605;2325.420000000;348949
IMOEX;0;20180518;101606;2325.390000000;1161370
